Timestamp,Sensor_ID,Pressure (bar),Flow Rate (L/s),Temperature (°C)
02-01-2024 12:20,S002,2.921506748,170.5224115,23.9384208
02-01-2024 12:25,S007,3.21465548,83.90434967,19.60714063
02-01-2024 12:30,S005,3.124182142,163.9417143,12.81764279
02-01-2024 12:35,S010,3.378797183,143.7175794,11.07663709
02-01-2024 12:40,S004,2.954791089,93.49551784,18.44933396
02-01-2024 12:45,S008,2.907114071,124.5043134,14.26411139
02-01-2024 12:50,S009,3.622967851,97.63801929,10.0020204
02-01-2024 12:55,S006,3.560464731,59.40344324,22.59007739
02-01-2024 13:00,S009,2.624073192,189.6331058,22.4007199
02-01-2024 13:05,S002,2.970021876,168.3398708,23.37808217
02-01-2024 13:10,S008,3.946117625,63.39342868,20.305289
02-01-2024 13:15,S009,3.555785637,50.65449045,12.50429633
02-01-2024 13:20,S001,2.917659112,69.44009768,20.14162347
02-01-2024 13:25,S004,3.672735795,146.6223832,10.72279019
02-01-2024 13:30,S009,3.213951597,66.64662869,19.51636218
02-01-2024 13:35,S007,3.651351443,112.4756648,22.3326983
02-01-2024 13:40,S009,3.804644765,159.5744541,19.71569757
02-01-2024 13:45,S002,3.092101531,189.6210946,11.88586403
02-01-2024 13:50,S005,3.523290821,120.2231212,18.68762883
02-01-2024 13:55,S009,3.734964145,167.3023002,18.15708592
02-01-2024 14:00,S005,3.866603054,175.7398039,20.64074451
02-01-2024 14:05,S003,3.106434621,129.6406518,18.92697512
02-01-2024 14:10,S004,2.562485228,109.6471369,21.43463548
02-01-2024 14:15,S001,3.281944071,196.4020735,11.88325322
02-01-2024 14:20,S009,2.680310844,89.83742494,10.26328545
02-01-2024 14:25,S010,2.834895078,146.2789938,18.55974436
02-01-2024 14:30,S007,3.818882672,151.3370138,18.20444877
02-01-2024 14:35,S008,3.186993639,109.7007939,14.54373593
02-01-2024 14:40,S002,3.404937709,121.0101322,10.89574733
02-01-2024 14:45,S008,3.914086479,167.7784315,24.86991852
02-01-2024 14:50,S006,3.048521122,83.8071902,12.93749626
02-01-2024 14:55,S010,2.972720559,91.43559875,24.72479986
02-01-2024 15:00,S001,3.017788313,187.6228765,14.35756759
02-01-2024 15:05,S009,3.534999606,153.5144837,23.95910207
02-01-2024 15:10,S008,2.701412276,193.6901182,17.94489586
02-01-2024 15:15,S005,3.943465304,143.1362885,23.92990431
02-01-2024 15:20,S003,2.74862467,116.8312458,13.13778198
02-01-2024 15:25,S002,3.780677383,86.29656955,24.40940463
02-01-2024 15:30,S008,3.567584209,197.1715598,18.54309669
02-01-2024 15:35,S003,2.764143207,82.0935558,10.19544352
02-01-2024 15:40,S002,3.547466736,109.2808889,24.29345194
02-01-2024 15:45,S010,3.21535016,157.7496763,13.71010474
02-01-2024 15:50,S004,3.347627969,165.7440366,17.48343497
02-01-2024 15:55,S005,3.065478313,132.7985453,22.07129683
02-01-2024 16:00,S008,3.772063134,159.3292163,11.43098916
02-01-2024 16:05,S003,2.253135647,87.48293304,23.52074645
02-01-2024 16:10,S009,3.641511885,105.75861,15.88687279
02-01-2024 16:15,S001,2.128402779,108.0570128,19.33059344
02-01-2024 16:20,S001,2.860598369,78.73894186,23.7735863
02-01-2024 16:25,S009,2.558394945,55.40282274,12.62832658
02-01-2024 16:30,S004,3.372433439,115.4921285,18.70133252
02-01-2024 16:35,S003,2.715721525,114.5154315,23.55636358
02-01-2024 16:40,S004,3.734741246,183.3331136,18.16758654
02-01-2024 16:45,S003,3.390703721,54.92144362,19.54063703
02-01-2024 16:50,S003,3.260380657,111.4118108,22.16317872
02-01-2024 16:55,S002,3.660859333,102.8903909,22.37181784
02-01-2024 17:00,S005,2.92370864,113.7842278,10.56356636
02-01-2024 17:05,S009,3.385646635,59.19964335,15.43264382
02-01-2024 17:10,S007,2.956298079,95.59137684,13.45624993
02-01-2024 17:15,S006,3.597587105,146.0953389,16.23915857
02-01-2024 17:20,S005,3.568932,172.51692,12.72420952
02-01-2024 17:25,S006,3.108626753,83.0732652,21.43724327
02-01-2024 17:30,S007,3.316745439,156.3981243,12.50981956
02-01-2024 17:35,S010,3.222801219,104.2565382,24.2381294
02-01-2024 17:40,S005,2.653773946,127.0781696,17.63335833
02-01-2024 17:45,S008,2.738537506,77.02936312,11.47352488
02-01-2024 17:50,S010,3.593471592,179.2536356,14.11107384
02-01-2024 17:55,S006,3.003415681,196.7788203,22.84805836
02-01-2024 18:00,S007,3.323964657,96.79760305,17.2375063
02-01-2024 18:05,S004,3.076532558,53.77901209,22.58495992
02-01-2024 18:10,S002,3.156491992,85.24601075,20.57306515
02-01-2024 18:15,S001,3.311101851,114.4393915,14.63251636
02-01-2024 18:20,S003,3.928700675,84.00910735,23.1901153
02-01-2024 18:25,S007,2.974824498,172.4616177,17.52273192
02-01-2024 18:30,S007,3.357618975,174.9245565,23.59130591
02-01-2024 18:35,S001,3.323287998,93.14490936,14.60164899
02-01-2024 18:40,S001,3.145810314,181.6976745,19.0825715
02-01-2024 18:45,S002,3.149150319,152.8165825,14.98684236
02-01-2024 18:50,S004,3.973074306,167.7292734,21.0023012
02-01-2024 18:55,S006,3.401654043,198.5542673,14.87880859
02-01-2024 19:00,S008,2.60125382,127.8051492,12.69047023
02-01-2024 19:05,S009,3.606827477,155.6831642,16.34092955
02-01-2024 19:10,S003,2.807999408,122.4559546,14.02800634
02-01-2024 19:15,S006,2.71591287,139.3039492,12.58165904
02-01-2024 19:20,S009,2.638100479,139.8566881,19.35473167
02-01-2024 19:25,S002,3.555688466,105.9889722,18.45489957
02-01-2024 19:30,S006,2.969361091,90.66443806,18.96502424
02-01-2024 19:35,S010,3.173627118,141.8387226,13.19627513
02-01-2024 19:40,S008,3.381378807,155.1709392,20.20167828
02-01-2024 19:45,S004,3.904400709,131.2985112,24.09477267
02-01-2024 19:50,S010,3.609112345,82.2001796,19.97491774
02-01-2024 19:55,S002,2.638938225,162.2576525,23.71822996
02-01-2024 20:00,S009,3.15757747,199.439343,13.43757927
02-01-2024 20:05,S002,3.571079085,63.70872295,12.98905505
02-01-2024 20:10,S001,2.821609724,90.62094921,13.71339655
02-01-2024 20:15,S003,2.823016572,139.5643655,18.92204822
02-01-2024 20:20,S002,3.707635478,173.4475708,23.99065762
02-01-2024 20:25,S010,3.27041657,88.00357551,24.81489389
02-01-2024 20:30,S001,3.881149913,137.6673365,18.07497915
02-01-2024 20:35,S006,3.789735753,55.25118722,21.81060018
02-01-2024 20:40,S006,3.141402001,116.3818272,19.73983487
02-01-2024 20:45,S002,3.250120177,167.7646571,18.982681
02-01-2024 20:50,S007,2.584264116,123.6643594,23.90665943
02-01-2024 20:55,S006,3.482760572,89.0354897,12.39238394
02-01-2024 21:00,S010,3.913796961,162.0164959,20.80848323
02-01-2024 21:05,S004,2.933781169,96.4710313,13.7493542
02-01-2024 21:10,S005,3.613796249,61.49537097,23.08953704
02-01-2024 21:15,S007,3.929222526,99.0113813,15.31637423
02-01-2024 21:20,S001,2.977913444,185.5337665,11.16461164
02-01-2024 21:25,S009,3.788225157,151.5411174,22.56862562
02-01-2024 21:30,S009,2.51987655,94.39143333,16.88783851
02-01-2024 21:35,S004,2.844397241,67.63269502,12.47926735
02-01-2024 21:40,S006,3.684148291,94.5180023,18.12054415
02-01-2024 21:45,S010,3.822493723,68.22430866,19.51958885
02-01-2024 21:50,S010,3.411629025,86.80284712,10.86598239
02-01-2024 21:55,S008,3.424450729,133.5317665,16.23662655
02-01-2024 22:00,S010,3.117797111,163.0391946,13.05500707
02-01-2024 22:05,S001,3.447128382,129.87561,11.73091963
02-01-2024 22:10,S007,2.714262947,153.8110471,13.09378171
02-01-2024 22:15,S007,3.659480082,192.7163043,21.64733954
02-01-2024 22:20,S003,3.341017442,144.2639685,20.32947444
02-01-2024 22:25,S009,3.303484899,175.4176555,22.32082544
02-01-2024 22:30,S003,2.92826317,129.7366095,17.65842693
02-01-2024 22:35,S003,2.520051525,111.4608855,19.71661349
02-01-2024 22:40,S002,2.600460418,181.602568,15.84107408
02-01-2024 22:45,S004,3.472477011,61.11581339,15.63203393
02-01-2024 22:50,S010,2.981743229,83.01669889,15.25780801
02-01-2024 22:55,S004,3.19635778,158.4106628,19.85094227
02-01-2024 23:00,S002,3.492526433,122.5984052,10.07970214
02-01-2024 23:05,S009,3.37152264,113.9106466,18.22048535
02-01-2024 23:10,S010,3.637752821,52.19423883,13.1086345
02-01-2024 23:15,S009,3.02044399,108.6132728,12.38018311
02-01-2024 23:20,S005,3.481199106,183.3691886,18.68210132
02-01-2024 23:25,S010,3.122456823,156.9166514,15.79317989
02-01-2024 23:30,S002,3.137276264,186.1757771,17.6058947
02-01-2024 23:35,S002,2.700475872,116.5788783,16.76164426
02-01-2024 23:40,S006,3.299877099,145.5142576,21.22349247
02-01-2024 23:45,S005,3.541961438,82.80734195,18.92954899
02-01-2024 23:50,S004,3.192284391,197.4958485,21.80062511
02-01-2024 23:55,S001,3.14851934,54.67236392,13.89364674
03-01-2024 00:00,S003,3.736490338,144.5059818,22.87180591
03-01-2024 00:05,S008,2.987935928,185.1441344,24.9423651
03-01-2024 00:10,S001,2.437830489,75.7914662,11.42376905
03-01-2024 00:15,S010,2.508577872,119.873863,18.56743448
03-01-2024 00:20,S003,2.533638834,104.0640241,21.75607377
03-01-2024 00:25,S005,2.84802727,52.15721691,21.4653008
03-01-2024 00:30,S007,3.755679442,142.92893,18.45093026
03-01-2024 00:35,S010,3.085890411,60.39924956,19.5748336
03-01-2024 00:40,S009,2.843313194,139.5277815,23.92273147
03-01-2024 00:45,S005,3.44960898,120.3927841,16.64589043
03-01-2024 00:50,S010,3.572650242,138.9737329,10.80021995
03-01-2024 00:55,S007,3.795462132,66.50949263,23.87570763
03-01-2024 01:00,S009,3.472958435,91.29323202,12.34309853
03-01-2024 01:05,S008,3.557708718,118.2757988,20.01640887
03-01-2024 01:10,S004,3.528093015,53.74493332,12.57151265
03-01-2024 01:15,S004,3.94138022,130.3902618,17.32743449
03-01-2024 01:20,S005,3.750687926,146.3866415,11.17836746
03-01-2024 01:25,S006,3.553960309,59.97914123,13.46191981
03-01-2024 01:30,S007,3.824372225,148.8568115,13.16847747
03-01-2024 01:35,S005,3.700110148,182.6874939,11.87830839
03-01-2024 01:40,S001,3.4339458,196.0073929,16.97514276
03-01-2024 01:45,S004,3.021260624,115.3090469,15.93942383
03-01-2024 01:50,S003,3.327815705,168.4114133,16.24327088
03-01-2024 01:55,S002,2.902843251,65.14671602,12.51236634
03-01-2024 02:00,S009,3.951642198,115.961073,14.17552722
03-01-2024 02:05,S008,2.829560186,53.07812221,22.39927518
03-01-2024 02:10,S004,2.815760409,171.353546,12.20382885
03-01-2024 02:15,S008,2.624105253,122.6806993,14.53629267
03-01-2024 02:20,S005,3.217744174,167.083404,14.55435907
03-01-2024 02:25,S007,2.623408486,118.9376086,14.59695202
03-01-2024 02:30,S008,1.520604967,125.7445997,15.20593553
03-01-2024 02:35,S007,3.760162118,198.4176696,23.34278967
03-01-2024 02:40,S002,3.206301034,148.4082533,18.39368282
03-01-2024 02:45,S009,3.789692012,111.0207201,14.92349659
03-01-2024 02:50,S008,2.794628824,192.7167238,12.63237441
03-01-2024 02:55,S010,3.804409124,110.416375,24.55353017
03-01-2024 03:00,S006,2.697480383,178.2055175,12.47953429
03-01-2024 03:05,S006,3.738566427,92.85613515,23.90685673
03-01-2024 03:10,S009,3.678464655,87.9197666,24.0834244
03-01-2024 03:15,S005,2.76268471,150.9146922,13.30756395
03-01-2024 03:20,S007,3.383399612,162.7514258,19.35216746
03-01-2024 03:25,S004,3.625398646,72.80728511,16.87485392
03-01-2024 03:30,S010,2.855627063,192.2754415,24.16998598
03-01-2024 03:35,S007,2.509652817,165.8774429,20.53732512
03-01-2024 03:40,S001,3.556124907,190.275813,15.63707524
03-01-2024 03:45,S005,3.644340003,56.81787507,19.69900666
03-01-2024 03:50,S004,3.264781014,125.1913467,10.75364515
03-01-2024 03:55,S004,3.892575258,199.4597441,21.94011104
03-01-2024 04:00,S001,3.660071572,187.2448798,12.8370865
03-01-2024 04:05,S008,2.799761907,58.32875492,18.52697348
03-01-2024 04:10,S010,3.516089695,134.8672332,23.93717076
03-01-2024 04:15,S005,3.624139009,114.6668608,11.31322996
03-01-2024 04:20,S008,2.545155808,194.2238487,20.0180186
03-01-2024 04:25,S001,3.480075248,78.84648441,14.43481812
03-01-2024 04:30,S004,3.608600464,91.61970196,14.22424063
03-01-2024 04:35,S001,3.559369244,143.4034311,24.85163269
03-01-2024 04:40,S008,2.36229456,228.4943974,11.33484572
03-01-2024 04:45,S002,3.892945843,59.2712691,11.38540792
03-01-2024 04:50,S008,3.012137904,117.3168206,23.69849021
03-01-2024 04:55,S006,3.492870449,162.6765705,21.30802124
03-01-2024 05:00,S005,2.672195391,191.2299365,21.76309262
03-01-2024 05:05,S010,3.575680853,178.4198749,15.35153067
03-01-2024 05:10,S007,2.660585768,116.008707,20.9456786
03-01-2024 05:15,S004,3.746423757,67.98366402,21.02388771
03-01-2024 05:20,S010,2.949913105,139.4122933,16.50765884
03-01-2024 05:25,S005,3.032697472,56.78737835,13.26863062
03-01-2024 05:30,S005,3.731471526,134.9907888,19.85545747
03-01-2024 05:35,S009,3.913988765,62.41010594,13.80906658
03-01-2024 05:40,S005,3.195972547,67.80636433,24.70852341
03-01-2024 05:45,S002,3.608300016,54.86651691,19.88076458
03-01-2024 05:50,S010,3.684238448,162.224124,18.41883517
03-01-2024 05:55,S009,2.547667727,167.3076154,13.60106111
03-01-2024 06:00,S009,3.538016884,118.6893492,13.39782439
03-01-2024 06:05,S010,3.03881312,173.532834,22.31044241
03-01-2024 06:10,S008,2.73745585,57.76788331,18.35965863
03-01-2024 06:15,S006,3.348532258,77.40085764,12.09398301
03-01-2024 06:20,S001,2.913636107,80.63701384,10.25134457
03-01-2024 06:25,S007,3.297358229,54.89885912,17.13394288
03-01-2024 06:30,S002,3.956726361,134.3283217,20.72129915
03-01-2024 06:35,S007,3.26845052,166.0358153,10.66060569
03-01-2024 06:40,S004,3.325995069,110.4811634,22.50466016
03-01-2024 06:45,S001,3.848890538,194.339217,16.6617287
03-01-2024 06:50,S005,2.605162209,109.2888973,12.72668301
03-01-2024 06:55,S004,3.128774314,75.23054836,23.18995324
03-01-2024 07:00,S008,3.953011908,89.35144502,14.69575218
03-01-2024 07:05,S003,3.069425147,97.48801399,14.28549391
03-01-2024 07:10,S002,3.516157107,114.2686856,20.97244696
03-01-2024 07:15,S005,2.512088655,191.4762234,13.55716699
03-01-2024 07:20,S006,2.876753901,176.6318488,17.26030859
03-01-2024 07:25,S004,2.82280672,182.6532726,18.39108139
03-01-2024 07:30,S004,2.986518712,85.08453972,13.16329342
03-01-2024 07:35,S003,1.206346397,198.251455,21.74946974
03-01-2024 07:40,S007,3.189476229,114.6475853,14.56738799
03-01-2024 07:45,S005,2.960824626,131.9687813,16.25790128
03-01-2024 07:50,S009,3.695816609,158.6348821,20.35608583
03-01-2024 07:55,S009,3.492578024,140.3674163,12.44528671
03-01-2024 08:00,S005,3.922377307,95.69035337,13.96773706
03-01-2024 08:05,S009,3.129441074,57.59337084,10.59087751
03-01-2024 08:10,S005,3.596736017,192.0134053,21.72423219
03-01-2024 08:15,S010,3.382528331,109.6526622,24.6070062
03-01-2024 08:20,S008,3.856364937,106.2082956,18.24802844
03-01-2024 08:25,S001,2.832672967,97.63318698,13.89082601
03-01-2024 08:30,S004,3.175087959,100.6181418,23.06032683
03-01-2024 08:35,S010,3.494194411,180.5950822,21.38630399
03-01-2024 08:40,S004,2.742051038,135.7993817,22.08148494
03-01-2024 08:45,S004,3.600858066,101.983814,16.11573656
03-01-2024 08:50,S006,2.552009056,108.7865844,20.45745538
03-01-2024 08:55,S004,3.829129163,184.3534916,14.45930806
03-01-2024 09:00,S006,3.812677067,168.5780765,12.11661391
03-01-2024 09:05,S005,2.734475456,160.6926421,15.40711758
03-01-2024 09:10,S002,2.545031998,116.679238,17.56928537
03-01-2024 09:15,S003,3.366710575,179.9152318,14.34159282
03-01-2024 09:20,S004,3.169662883,142.8158116,19.98047813
03-01-2024 09:25,S007,3.901649558,153.3631481,22.34909819
03-01-2024 09:30,S010,3.285400821,88.03761755,17.06425088
03-01-2024 09:35,S005,3.648045046,87.95395114,22.98343575
03-01-2024 09:40,S008,2.63990717,194.5734741,12.02620219
03-01-2024 09:45,S006,3.40472518,152.3798689,18.6303876
03-01-2024 09:50,S009,2.527579213,119.6100034,24.14592846
03-01-2024 09:55,S006,2.828070833,58.99149513,11.96460614
03-01-2024 10:00,S009,3.995363828,77.51786017,18.91212794
03-01-2024 10:05,S010,2.520523622,62.239808,13.87887387
03-01-2024 10:10,S001,3.5092707,158.6381791,17.38898508
03-01-2024 10:15,S002,2.57562516,183.5576481,18.65321802
03-01-2024 10:20,S010,3.320044492,175.9730528,11.9122852
03-01-2024 10:25,S006,2.714922188,157.207825,14.40030132
03-01-2024 10:30,S004,3.408221876,96.1829573,22.56296251
03-01-2024 10:35,S007,2.501668141,90.79318391,13.26837069
03-01-2024 10:40,S007,2.524365165,159.3167082,14.85295619
03-01-2024 10:45,S007,2.689406706,172.0151723,23.86381412
03-01-2024 10:50,S005,2.655151172,110.3040825,20.934088
03-01-2024 10:55,S001,2.520451036,98.40898591,18.31535022
03-01-2024 11:00,S008,3.841606583,173.5409631,23.48181835
03-01-2024 11:05,S006,3.499401792,198.3253297,13.38591586
03-01-2024 11:10,S007,2.621557916,174.4584299,24.65191559
03-01-2024 11:15,S003,3.83697731,119.5721375,14.80040975
03-01-2024 11:20,S002,3.508760894,152.3287534,14.72859152
03-01-2024 11:25,S003,3.499925627,67.93429966,18.5896428
03-01-2024 11:30,S003,3.249938488,159.5373784,19.28759103
03-01-2024 11:35,S006,2.961294693,123.8081734,21.9476278
03-01-2024 11:40,S008,3.945219921,66.20668391,17.17736605
03-01-2024 11:45,S004,3.477851298,174.8625775,24.63209542
03-01-2024 11:50,S010,2.943497559,189.8816884,17.84819582
03-01-2024 11:55,S004,2.961656358,142.0456854,23.4690294
03-01-2024 12:00,S006,2.807886315,71.44364213,23.6160315
03-01-2024 12:05,S003,3.867008785,53.14011767,14.73659727
03-01-2024 12:10,S006,2.95452626,194.9821275,19.42179297
03-01-2024 12:15,S010,3.118419592,190.2094873,13.7631865
03-01-2024 12:20,S009,3.066758821,59.30551454,15.08957901
03-01-2024 12:25,S001,2.659505946,67.1209954,24.1157239
03-01-2024 12:30,S009,3.122238483,108.0911617,19.89535409
03-01-2024 12:35,S006,3.183074703,112.2440654,20.95738716
03-01-2024 12:40,S010,3.216124284,140.2710101,18.72604971
03-01-2024 12:45,S001,2.743806981,151.3431964,10.57129451
03-01-2024 12:50,S004,3.328549207,139.2844599,23.07869592
03-01-2024 12:55,S003,2.943201887,129.4955512,20.17587828
03-01-2024 13:00,S003,2.727168283,114.9157227,18.93519736
03-01-2024 13:05,S010,3.204873058,125.3736315,13.01156462
03-01-2024 13:10,S004,3.67520434,91.56038746,24.11320254
03-01-2024 13:15,S007,2.988527203,109.120407,19.05001294
03-01-2024 13:20,S002,3.370967839,190.3905872,20.08376031
03-01-2024 13:25,S006,3.42689734,101.2770928,23.10812433
03-01-2024 13:30,S005,3.15978346,146.5934869,15.71427768
03-01-2024 13:35,S002,3.074823049,82.44991664,16.63866019
03-01-2024 13:40,S004,2.799117397,89.6707725,17.55320472
03-01-2024 13:45,S006,3.199174439,116.8079789,10.21850732
03-01-2024 13:50,S007,3.407634278,83.07314591,19.38476184
03-01-2024 13:55,S005,3.40653898,164.5538404,17.85102056
03-01-2024 14:00,S007,3.162750557,74.50501376,12.76688577
03-01-2024 14:05,S006,3.077653904,178.2208668,24.28622959
03-01-2024 14:10,S010,2.717990039,125.8545116,10.93062125
03-01-2024 14:15,S003,3.817050269,133.6810513,24.39686531
03-01-2024 14:20,S006,3.733508667,185.4145682,17.8734998
03-01-2024 14:25,S008,2.944918723,61.57812953,12.5483061
03-01-2024 14:30,S009,2.749112279,58.86587313,20.36089473
03-01-2024 14:35,S002,3.508584719,75.48088916,10.83123833
03-01-2024 14:40,S009,3.123164501,53.60075673,15.03057409
03-01-2024 14:45,S003,3.951704106,132.4796268,24.44738541
03-01-2024 14:50,S005,2.645448506,76.85474562,21.96271068
03-01-2024 14:55,S002,2.997979707,167.2448837,16.55577283
03-01-2024 15:00,S003,3.98877193,86.10057721,23.11461001
03-01-2024 15:05,S009,3.446076167,160.9524347,19.18413649
03-01-2024 15:10,S007,2.908975971,159.7343179,15.58180323
03-01-2024 15:15,S001,3.935795445,183.520708,19.78412666
03-01-2024 15:20,S007,1.016991861,109.809892,19.49203916
03-01-2024 15:25,S006,3.819402245,186.0562941,24.87299164
03-01-2024 15:30,S007,3.22570381,112.75843,15.36716874
03-01-2024 15:35,S001,3.48385497,79.82210914,14.72515761
03-01-2024 15:40,S008,2.881810814,120.9541255,10.6497291
03-01-2024 15:45,S005,3.351086416,169.4365414,21.02537779
03-01-2024 15:50,S007,2.975958216,186.7939376,10.91393083
03-01-2024 15:55,S010,2.509696537,124.4358833,14.28438983
03-01-2024 16:00,S002,3.912211356,76.16139007,17.07474236
03-01-2024 16:05,S001,3.042470642,68.80630239,13.80419156
03-01-2024 16:10,S001,3.792497327,136.5675624,23.35987683
03-01-2024 16:15,S003,3.417469629,94.36213439,13.83615552
03-01-2024 16:20,S008,2.870285541,95.9623174,18.3270068
03-01-2024 16:25,S009,2.622362388,63.16823556,12.57744191
03-01-2024 16:30,S008,3.100469254,171.7799186,10.20793204
03-01-2024 16:35,S009,2.940302189,89.89965396,14.99171303
03-01-2024 16:40,S005,1.727151256,245.6443117,20.18599907
03-01-2024 16:45,S008,3.457733177,97.96147931,10.85675745
03-01-2024 16:50,S005,2.70718794,178.8667636,17.50087389
03-01-2024 16:55,S008,2.560433419,126.8322062,20.20719194
03-01-2024 17:00,S007,2.625587407,107.8909266,15.60920702
03-01-2024 17:05,S002,2.992837225,58.16990711,12.73687061
03-01-2024 17:10,S010,3.589166889,105.0442111,12.20840612
03-01-2024 17:15,S005,2.848337036,110.7988041,14.03742356
03-01-2024 17:20,S008,3.737817057,169.2587026,14.85596238
03-01-2024 17:25,S003,3.934437822,106.5014661,15.08860992
03-01-2024 17:30,S008,3.718586086,62.36089578,18.99951787
03-01-2024 17:35,S007,3.785846406,164.6976426,12.20042671
03-01-2024 17:40,S009,2.580658467,150.4035476,13.46919892
03-01-2024 17:45,S003,2.765690716,50.77094414,16.68114282
03-01-2024 17:50,S007,3.627737719,171.7919352,24.18624553
03-01-2024 17:55,S009,3.979844671,139.675998,11.22948602
03-01-2024 18:00,S003,2.753287695,58.04521873,20.76197486
03-01-2024 18:05,S007,2.752417883,175.4663289,18.23364447
03-01-2024 18:10,S009,2.310685973,143.5184864,21.89594543
03-01-2024 18:15,S001,2.956362796,70.88702669,19.18012795
03-01-2024 18:20,S006,3.024694093,179.3744761,13.49609218
03-01-2024 18:25,S009,1.528540744,218.5110661,18.73942969
03-01-2024 18:30,S009,2.757394551,75.11896168,16.93890321
03-01-2024 18:35,S009,2.707557392,197.4109311,13.74959336
03-01-2024 18:40,S008,3.295093683,120.1970694,16.16063868
03-01-2024 18:45,S002,3.473120671,112.8454661,16.87042925
03-01-2024 18:50,S005,3.491197795,161.9544326,14.67357609
03-01-2024 18:55,S003,2.58209906,80.63631596,16.28042715
03-01-2024 19:00,S004,3.269469025,92.20894733,22.33342169
03-01-2024 19:05,S001,3.586043783,189.3211941,16.45803731
03-01-2024 19:10,S002,2.609505389,161.6042871,20.66501443
03-01-2024 19:15,S006,2.662043436,84.89549576,21.25391191
03-01-2024 19:20,S008,3.703602677,101.1866675,16.6627511
03-01-2024 19:25,S002,3.799053513,51.48660432,21.6706946
03-01-2024 19:30,S008,2.981086787,134.3644061,14.19167961
03-01-2024 19:35,S001,3.786295912,64.60503407,20.59557995
03-01-2024 19:40,S010,2.852131633,172.8303906,15.05995913
03-01-2024 19:45,S001,3.927095293,70.55313651,18.06376939
03-01-2024 19:50,S009,2.937041609,112.6092173,15.65300321
03-01-2024 19:55,S003,2.995233925,66.0201056,24.30104319
03-01-2024 20:00,S001,2.971943363,151.1026302,22.66472296
03-01-2024 20:05,S007,2.68576904,60.58034564,23.64144256
03-01-2024 20:10,S006,2.616784779,193.3172287,13.7044175
03-01-2024 20:15,S006,2.519843219,126.7670685,21.54163869
03-01-2024 20:20,S009,3.704471952,197.1190708,19.08889293
03-01-2024 20:25,S004,3.631805374,116.8179395,18.88332099
03-01-2024 20:30,S001,3.255017696,169.4660842,21.0920385
03-01-2024 20:35,S005,3.102246416,168.9692807,13.30763181
03-01-2024 20:40,S007,2.891377869,195.4423908,21.02062855
03-01-2024 20:45,S009,3.558934355,125.5532914,22.4372596
03-01-2024 20:50,S010,3.651954967,144.2849601,19.49894802
03-01-2024 20:55,S007,3.83120341,143.8150175,22.12402317
03-01-2024 21:00,S004,3.453467983,103.393666,12.22760172
03-01-2024 21:05,S001,3.138996279,195.1614237,19.86648075
03-01-2024 21:10,S009,3.289123778,163.8966283,20.68998428
03-01-2024 21:15,S010,2.770237972,66.47946706,23.25525952
03-01-2024 21:20,S006,2.608415421,136.3678794,22.80481823
03-01-2024 21:25,S005,3.080210863,62.08712184,12.20744877
03-01-2024 21:30,S005,3.773385804,109.5907209,13.68325939
03-01-2024 21:35,S001,2.74254183,194.874848,13.08691565
03-01-2024 21:40,S007,2.923551879,62.14306042,23.14920741
03-01-2024 21:45,S002,2.801895682,183.5354933,11.72359515
03-01-2024 21:50,S008,3.396143864,182.1342741,10.74408863
03-01-2024 21:55,S005,3.808938828,63.06639342,17.31076663
03-01-2024 22:00,S001,3.167278649,123.3572601,15.27474809
03-01-2024 22:05,S001,3.146287413,96.82878257,20.8766674
03-01-2024 22:10,S008,3.6909027,191.1488484,19.3481556
03-01-2024 22:15,S006,3.092580007,57.68951888,16.02814407
03-01-2024 22:20,S007,3.035473644,145.2116212,12.79629707
03-01-2024 22:25,S010,3.394650932,122.7034275,10.40301481
03-01-2024 22:30,S004,3.57268753,193.5702249,16.40657568
03-01-2024 22:35,S001,3.560918368,87.82593162,16.70089703
03-01-2024 22:40,S004,2.580672946,53.3128768,15.36941792
03-01-2024 22:45,S002,2.72971675,159.2174656,19.00377115
03-01-2024 22:50,S004,3.127436667,96.41191923,24.05086834
03-01-2024 22:55,S004,2.679071517,99.17642568,22.23618071
03-01-2024 23:00,S007,3.33324592,137.5878934,13.10490402
03-01-2024 23:05,S007,3.77132145,77.27264793,16.45519799
03-01-2024 23:10,S005,2.678659804,71.0820692,14.29710607
03-01-2024 23:15,S009,3.339616992,178.6902371,20.00391171
03-01-2024 23:20,S010,3.895247804,129.138196,13.88356412
03-01-2024 23:25,S001,3.687836986,171.7358007,17.23411
03-01-2024 23:30,S002,3.069606107,142.5791341,24.54728297
03-01-2024 23:35,S001,3.581698536,77.56769977,14.92578249
03-01-2024 23:40,S009,3.111834413,91.94544777,12.04555491
03-01-2024 23:45,S008,3.661629242,107.8330347,17.60028686
03-01-2024 23:50,S006,3.337256776,102.0503503,23.99301535
03-01-2024 23:55,S001,3.587044381,175.4623395,22.93734433
04-01-2024 00:00,S010,2.574492237,143.5278793,10.94659554
04-01-2024 00:05,S005,3.277015647,142.1279366,13.54914674
04-01-2024 00:10,S008,3.625229844,118.5226707,22.68501024
04-01-2024 00:15,S009,3.653120697,59.29197779,18.65211879
04-01-2024 00:20,S004,3.137430279,107.4324721,20.78613431
04-01-2024 00:25,S002,2.893612565,113.2568926,10.59883799
04-01-2024 00:30,S006,3.480680127,102.5298022,19.25829374
04-01-2024 00:35,S007,3.649893917,194.9411447,24.55111685
04-01-2024 00:40,S008,3.275814142,177.2272247,20.2776177
